delta_T,PAMP,PW50,mean,std,rms,skewness,kurtosis,band_power_0.5_5Hz,harmonic_ratio,file,segment
0.7506513409961686,28.25268975514399,0.16455259320262736,511.6334161677089,4.584400369763274,511.65395460818075,0.6914155884792329,1.4517130667987237,0.0,0.10517490416800762,signal_01_0001.csv,1
0.7259770114942529,20.81195497066517,0.14490646305409757,512.1570581981058,4.3666909002129914,512.175673232882,1.2959396288331715,0.877682678443882,0.0,0.9314373911198798,signal_01_0001.csv,2
0.6699507389162562,38.012797571854435,0.10322564303571788,513.0616811824981,3.9824706934374134,513.0771372519295,-5.969746036518025,40.513428958696686,0.0,0.27298114416571906,signal_01_0002.csv,1
0.730727969348659,6.937733583998863,0.09547363497786358,513.4311546744319,0.8930631749109963,513.4319313717787,-0.4877944547399298,3.086554383778229,0.0,0.0801777886898641,signal_01_0002.csv,2
0.7557854406130268,20.006025051527786,0.15403245424143128,513.1464228714963,4.820348162636823,513.1690628459802,1.1707514014851919,0.27923564567015857,0.0,0.036729487896360026,signal_01_0003.csv,1
0.7852107279693487,19.002491562660566,0.14650836112352159,512.7278434204576,4.559581585619194,512.7481167228498,1.4156773158214937,1.0084826318655562,0.0,0.17427648170872792,signal_01_0003.csv,2
0.7163218390804597,63.382794627277576,0.15007229333487987,511.81902226388837,7.52208692813807,511.87429447366975,-2.9934787713609587,17.338598982750288,0.0,0.7109655092806171,signal_01_0004.csv,1
0.7085823754789273,23.651249178914156,0.14183162754680328,512.3481968078763,5.007921952973081,512.3726710652797,1.0170323583196208,0.46738429533533443,0.0,0.11416805153150252,signal_01_0004.csv,2
0.7291187739463602,24.380438968037197,0.11260280433832127,511.1356066204678,2.5454870839117705,511.1419449230986,-5.7962981066954855,39.1246077447525,0.0,0.20184276917598007,signal_01_0005.csv,1
0.7685057471264368,4.544904754354036,0.12484504726640686,511.73326339664584,0.8563273296738565,511.7339798792694,0.6167269119482987,0.010936320558392332,0.0,0.27493780230408527,signal_01_0005.csv,2
0.6705418719211823,16.75659104145319,0.13040558610853484,511.7802439450137,1.3436463561524008,511.7820077708361,-2.6840817164769826,24.10452949597557,0.0,0.2126003834566275,signal_01_0006.csv,1
0.7226819923371647,5.809100998889448,0.12180464657397354,512.0227081384984,1.0570867477738703,512.0237993315097,1.041604034774898,0.7317898752792811,0.0,0.06990358665522386,signal_01_0006.csv,2
0.6129885057471265,30.406872182832046,0.11396738061205486,512.7463274797939,4.743077613382523,512.7682645496526,0.21754361206432576,1.5377109304485037,0.0,0.020733085480205422,signal_01_0007.csv,1
0.695894909688013,21.83999637590648,0.13047451830947532,513.2556233506468,4.898755247557686,513.2790008407089,1.2647617608503026,0.6285279524690925,0.0,0.746666940380494,signal_01_0007.csv,2
0.7317241379310344,39.747899159659255,0.13481002246567061,510.91583825092096,5.717921102551168,510.94783334248143,0.1442730468939523,2.4842712245389036,0.0,0.029428665487935376,signal_02_0001.csv,1
0.7593103448275862,19.321796643183404,0.13073708656202498,511.4638866804422,4.636299519133662,511.4848997296942,1.302412459057602,0.718257146606688,0.0,0.1745818652755565,signal_02_0001.csv,2
0.6373727422003285,60.085619153314724,0.13950250202621298,511.77332070206654,8.426642506750818,511.8426907618755,-0.7038656805673875,3.840639367811489,0.0,0.14995288413412866,signal_02_0002.csv,1
0.622200328407225,29.036490067721843,0.13363489437955844,512.170252930781,7.014589931176248,512.2182859475856,0.660706179457255,-0.17227642755517136,0.0,0.12052407937692815,signal_02_0002.csv,2
0.6633825944170771,31.293506081674423,0.1131932255575121,512.2083292569523,7.2997013661261665,512.2603422091477,0.9055644688582369,0.3238316171120914,0.0,0.05742158143701292,signal_02_0003.csv,1
0.6917569786535304,33.295431380095295,0.11569505142475645,512.6238349975698,7.800169301135456,512.6831758978853,0.7984036325979932,0.07151823958862824,0.0,0.06019642553953807,signal_02_0003.csv,2
0.8614252873563218,34.30693786948342,0.1556349122824218,511.2953921669571,5.640174095019075,511.32650001245247,0.8095842954348834,1.454363515215701,0.0,0.40812872985137605,signal_03_0001.csv,1
0.7662835249042147,20.84459444154777,0.13003544608397863,511.5438705823959,5.49533123478659,511.57338691120265,1.533533762968297,0.9485655350027797,0.0,0.6552123336187669,signal_03_0001.csv,2
0.7442145593869731,41.99087182042143,0.16669592952472465,512.0904642382056,4.668398731793385,512.111743187383,-4.381676961669754,27.684192246368703,0.0,0.725233887550501,signal_03_0002.csv,1
0.7442145593869731,11.609866588143404,0.13845647687332527,512.696291912151,2.2872400258478587,512.7013938028697,0.7105660662284844,0.07827025698901435,0.0,0.039140646984754404,signal_03_0002.csv,2
0.7653639846743294,28.961697886698346,0.1321891985997492,511.37604402431674,3.2828303885294665,511.38658114710034,-2.9198244528385393,18.207832157213257,0.0,0.6229260084884211,signal_04_0001.csv,1
0.7644444444444445,14.56884640648542,0.14003288637141242,512.2120213248008,3.4274254692815576,512.2234883671244,1.4725564666038786,0.883965424700675,0.0,0.1080467867150712,signal_04_0001.csv,2
0.7966283524904215,44.54880065233118,0.13103879223265555,511.8242052172259,4.765738642833457,511.8463923005189,-4.844042503288917,31.863456904679552,0.0,0.17559246030576367,signal_04_0002.csv,1
0.9239540229885058,9.03007995650978,0.13492515289651846,512.7101864318324,2.0394951650157056,512.7142428404858,1.4776754975924817,1.1339079687951985,0.0,0.45199026316341645,signal_04_0002.csv,2
0.6667323481116584,21.15551881129562,0.2197554218061781,512.6630559054516,2.08143905367707,512.6672812642234,-6.94914011940764,50.968662089222995,0.0,0.6132954848409293,signal_04_0003.csv,1
0.665287356321839,2.1470021971051096,0.1439610095568145,512.8372735961711,0.32019913149105717,512.8373735571912,-0.2797284418028107,1.4905457208995738,0.0,0.517797324865911,signal_04_0003.csv,2
0.7837547892720306,28.526036829822885,0.15699188741427533,512.5787875446265,3.666956762610651,512.5919039671015,-0.8022847809649123,6.1482737185439955,0.0,0.7919994045860805,signal_04_0004.csv,1
0.798007662835249,15.131984869417693,0.14602259631477715,512.4529889633851,3.5641568486660544,512.4653833299858,1.4578195397886893,0.8379886930212317,0.0,0.7694529692062708,signal_04_0004.csv,2
0.7491954022988505,23.48121135246282,0.1498938482256003,511.84128293549605,2.4270370208054266,511.84703713683336,-5.10791501550124,34.232688411816454,0.0,0.5763100507383943,signal_04_0005.csv,1
0.7963984674329502,7.608416951685342,0.12320592858050498,512.2152769166928,1.3039584726802016,512.2169366728737,1.450809967997446,1.566256426518665,0.0,0.03241257219850191,signal_04_0005.csv,2
0.6415106732348111,34.8776416226828,0.10933801667075363,511.8114962814721,4.415163951325113,511.83053972833267,-1.0551238853869107,8.074317623541056,0.0,0.42334429205536583,signal_05_0001.csv,1
0.8308812260536399,13.328976873766806,0.11596388795152368,512.131881055811,3.286116025435263,512.1424236990097,1.6176264457339338,1.4035260705087298,0.0,0.17146675614619342,signal_05_0001.csv,2
0.7485823754789273,47.25885071008997,0.15154196644993964,512.0841617333391,5.776195009410828,512.1167377921985,-2.072173307346757,12.196827154199797,0.0,0.18920057584922167,signal_05_0002.csv,1
0.7562452107279692,16.180049378239858,0.12968796355474352,512.0931017330214,3.770180115060134,512.1069801327127,1.2494477046287273,0.682220509736478,0.0,0.13168938268046246,signal_05_0002.csv,2
0.9520919540229885,28.293913791928503,0.14269994694649055,511.9997556164357,3.047018780128929,512.0088222626015,-4.027437894600217,26.05047585571693,0.0,0.464483809450787,signal_05_0003.csv,1
0.7044334975369457,7.848218532695228,0.08596736461228659,512.3211996595049,1.6189531094761291,512.3237576276597,1.511390790569479,1.4132627853353377,0.0,0.7959646409449032,signal_05_0003.csv,2
0.7628352490421456,17.499807470155815,0.13180625865062517,511.92540631393,3.6374992263264714,511.93832932327297,1.048907720483454,0.47024969207753564,0.0,0.11213439990098456,signal_05_0004.csv,1
0.8373333333333333,16.01522118281099,0.15005568872476324,511.8491534044382,3.5903712453139467,511.8617455978902,1.296603320516232,0.6935696015514781,0.0,0.9088919586162855,signal_05_0004.csv,2
0.7955555555555556,34.95549163061048,0.13359353871654395,512.0804378380557,4.655452725096496,512.1015993496703,-0.5076618665559687,4.476240100503843,0.0,0.07954910190123048,signal_05_0005.csv,1
0.807432950191571,16.024757072638465,0.1304245420560034,512.8029344015474,3.5201952327642827,512.8150166534854,1.1635918186838317,0.5789185633155007,0.0,0.579469100256629,signal_05_0005.csv,2
0.9024367816091953,29.833518312982108,0.14644989713112558,511.79710969040104,3.603003284913699,511.8097919345813,-0.7503493969995152,7.033800410582256,0.0,0.15201619770671554,signal_05_0006.csv,1
0.8277394636015326,13.080794581982161,0.10989540688159095,512.2969738411359,2.9354276673086175,512.3053836749868,1.6029840244994005,1.6554713527572158,0.0,0.041847787092433815,signal_05_0006.csv,2
0.7334099616858238,38.84907925433879,0.18498590872969947,512.1075754689049,4.2146444012917375,512.1249184330611,-4.929585250710535,31.951786929264976,0.0,0.3391512169125484,signal_06_0001.csv,1
0.7587739463601534,9.754966137397162,0.15288225945810746,512.5546213446395,2.134207171753422,512.5590645984117,1.028271851233634,0.14557617572228576,0.0,0.7285636086669813,signal_06_0001.csv,2
0.872735632183908,41.12435162743867,0.126242593389809,511.96039509252535,3.920278517787983,511.97540441602433,-6.352089167324017,45.576931646592634,0.0,0.47622779199409954,signal_06_0002.csv,1
0.8118620689655172,4.24600783709667,0.11892035289928826,512.5245613560378,0.5792147826720688,512.5248886473353,0.3048726814496271,0.9898230696828256,0.0,0.13666885499611048,signal_06_0002.csv,2
0.687487684729064,39.29065210989597,0.10343617004792191,511.9709212538031,4.291542695837248,511.98890764173603,-4.682392143836793,29.671150228068363,0.0,0.12061135471304162,signal_07_0001.csv,1
0.784367816091954,10.870257536975771,0.13977415279447475,512.6397830001931,2.186235794512702,512.6444447581913,0.9933018123734558,0.25545185468414067,0.0,0.646852910819121,signal_07_0001.csv,2
0.7142528735632184,40.19028743572437,0.16796089112825877,511.8470360760495,4.691525546141934,511.8685365909755,-3.4000324552527075,20.013384639750907,0.0,0.8321339606804935,signal_07_0002.csv,1
0.7142528735632183,13.24233844481023,0.14876711391835545,512.6087893165779,3.043416166574995,512.6178237893906,1.059018896407785,0.28823264789998104,0.0,0.05847680029550745,signal_07_0002.csv,2
0.7759386973180077,22.879521619966,0.14106610409826983,511.9480613376832,2.648401555903468,511.95491162622267,-3.3410593389227516,20.13875613118993,0.0,0.7148948001857199,signal_07_0003.csv,1
0.7470498084291187,6.90459580058365,0.15171299797192758,512.2654089924248,1.5455465721410253,512.2677405072302,1.2904065283463881,0.7104334556686656,0.0,0.03477197226437744,signal_07_0003.csv,2
0.8101149425287357,26.34012095403881,0.16538005490953817,512.0350366259116,3.396384047947971,512.0463007942737,-1.6584976758874685,10.079457136988227,0.0,0.5759901021324304,signal_07_0004.csv,1
0.7651340996168582,11.176719744500303,0.16302928022484206,512.956869316307,2.6278369017936045,512.9636003709905,1.1684010384556864,0.15056900595801626,0.0,0.45061816402155064,signal_07_0004.csv,2
0.8582988505747127,28.638451607054662,0.15739769141058704,513.1469205612683,4.048426583570867,513.1628901619009,-0.23513865579041682,3.923373036309023,0.0,0.8189692492145602,signal_08_0001.csv,1
0.9196321839080459,15.392624974516366,0.12273536613643243,513.1356499252324,3.4001785919012435,513.1469150629744,1.4991043695493982,1.3062688591439127,0.0,0.3774294263196576,signal_08_0001.csv,2
0.9105287356321841,44.45183356360894,0.14632328615499726,511.9505128031099,4.801799483517515,511.9730313577533,-3.8301546327843496,24.862534900375536,0.0,0.25130267156830083,signal_08_0002.csv,1
0.7989272030651341,12.724229314365743,0.11686012779947094,512.4103916168344,2.480962306797355,512.4163976795486,1.60260406321862,1.695032888134925,0.0,0.7512388084181831,signal_08_0002.csv,2
0.6853858784893266,38.04287752836552,0.10692307200134803,511.8423820192415,3.854552142461062,511.8568956293839,-6.30612120000215,44.215108960854536,0.0,0.38134429969383005,signal_09_0001.csv,1
0.7960153256704982,5.034247661328038,0.11964507761537255,512.5275240755433,0.9039900282835733,512.5283212984214,0.752520156099831,0.31167354204801834,0.0,0.09660463197251812,signal_09_0001.csv,2
0.644991789819376,41.223176062873335,0.1408610964487237,513.5736343432026,4.436270572209155,513.5927943313413,-5.167944377802553,33.01682689776182,0.0,0.6245929575860052,signal_09_0002.csv,1
0.5917241379310345,10.309316179300708,0.12573867861660284,513.2926394697815,2.176609279907749,513.2972543875649,0.9695483992533412,0.11641503507478212,0.0,0.7193210508874928,signal_09_0002.csv,2
0.7582375478927204,31.044281863685228,0.14952800506796274,513.4053883101116,3.3480106849174596,513.4163046898713,-5.874726338119644,39.4086008213953,0.0,0.4125039377070022,signal_10_0001.csv,1
0.7162452107279694,10.240843507212958,0.1872755112421409,513.7522096182053,1.8139492975849734,513.7554119419498,0.03746446750779757,0.23468878903010593,0.0,0.8707035881840307,signal_10_0001.csv,2
0.802375478927203,38.702507418056996,0.1065869093797651,511.8680925173639,4.426464362467424,511.88723145251123,-1.4926701575612762,11.876629377406624,0.0,0.6021240491407702,signal_10_0002.csv,1
0.9358160919540228,14.203719223536837,0.12876093506346165,512.4949471264812,3.343198200816239,512.5058514830682,1.6400617921665213,1.3962442907297676,0.0,0.42506491840843713,signal_10_0002.csv,2
0.7704214559386974,35.28924777457746,0.1565097658011587,512.0478920822127,4.42243006702537,512.0669894394042,-1.4978826761420976,8.42422791745286,0.0,0.2453723545241282,signal_11_0001.csv,1
0.7808429118773946,16.254365897300374,0.13525587625649413,512.2442663571013,3.352036567411091,512.2552338091571,1.129526213668055,0.6127612047274491,0.0,0.8689228035865771,signal_11_0001.csv,2
0.794022988505747,15.294276201044738,0.1071942633590132,511.9858458891095,3.5614422148565574,511.99823267413404,1.6479763866927692,1.602834821130533,0.0,0.5037612664751043,signal_11_0002.csv,1
0.7342528735632184,17.032322362905575,0.12655400129895375,512.245595350898,3.8794630446891274,512.2602855872306,1.6984812507466247,1.9265380581669485,0.0,0.6113108628910817,signal_11_0002.csv,2
0.7626053639846743,28.44752995537499,0.1386811929082594,510.50133824245955,2.9444456848987786,510.5098295897283,-4.539701589355523,29.736978613673926,0.0,0.24989305576744886,signal_11_0003.csv,1
0.7479693486590038,6.977190876349653,0.1374415879223359,511.424696271162,1.3389958139348028,511.4264491262063,1.4805265577249,1.538490122956917,0.0,0.0632717047512836,signal_11_0003.csv,2
0.7597701149425288,35.43187841173784,0.13395859668334925,511.5184250876074,5.37259613758608,511.5466391184325,-0.019097271701658234,2.3209594068150485,0.0,0.05823216639594013,signal_11_0004.csv,1
0.7923371647509577,17.743097238893483,0.1185291590734221,511.95508124805446,3.8373954606199763,511.9694627803725,1.062519805939487,0.7418477560404009,0.0,0.8331057234835806,signal_11_0004.csv,2
0.780536398467433,22.864323087722994,0.17267587374749835,511.9552474167993,3.587257761003877,511.9678151757589,-0.10266113831314334,2.533307614853424,0.0,0.8573147110334679,signal_12_0001.csv,1
0.8078927203065135,12.664703617294549,0.16820626025319432,512.3419982581896,3.455946038735827,512.3536539756669,1.1485426016146183,-0.13784091956786027,0.0,0.6759195758169197,signal_12_0001.csv,2
0.8127969348659004,13.314865568867447,0.1324172290327642,512.0697095087277,2.6608897314029045,512.0766229096145,1.5865825265474456,1.678445526347022,0.0,0.06600586789230786,signal_13_0001.csv,1
0.8876321839080459,11.319939296472,0.15205272502034065,512.2025536366195,2.444742748832125,512.2083879818663,1.3523087027622074,0.842639797624996,0.0,0.4249093834266414,signal_13_0001.csv,2
0.7895785440613027,14.710503069150434,0.1284676949972138,512.7522882818115,3.3345411137538776,512.7631307949833,1.4318544466477352,1.2073548048999516,0.0,0.23844215363434604,signal_13_0002.csv,1
0.7686590038314175,14.191193458513794,0.12467475051807123,512.709360482715,3.3275559521749627,512.7201585223752,1.4026348231863701,1.0382394460594169,0.0,0.18997483950060096,signal_13_0002.csv,2
0.8736551724137931,30.85798092821682,0.0824756606541641,512.2558227568898,3.245292680918791,512.2661025999308,-2.2580220555787323,13.134636227547027,0.0,0.1722980717906638,signal_14_0001.csv,1
0.8003831417624521,16.143876418490038,0.082614972342921,512.32834476348,3.083697554169594,512.3376250468951,0.822303891980867,0.4511419233996423,0.0,0.16612275817283553,signal_14_0001.csv,2
0.6752052545155994,24.025640444854275,0.1344614969261464,511.46447615552967,3.609808775522851,511.4772146327207,-0.45660435076860356,3.1258178308535545,0.0,0.11741218575863316,signal_14_0002.csv,1
0.6793431855500821,14.060748827831333,0.13889706670177282,511.9006331067941,3.258792785742914,511.91100584531,0.9724688064068467,-0.0033393632342697543,0.0,0.038834276227898444,signal_14_0002.csv,2
0.786896551724138,8.091961312826072,0.13249834562205628,512.8527125254191,1.5591900512671237,512.8550826678976,1.5446951772311428,1.9781098268608988,0.0,0.6738554879730658,signal_15_0001.csv,1
0.7940229885057472,11.17703685247551,0.1331506334742941,513.4147770128925,2.3334072748492343,513.4200795106366,1.1640784313296433,0.554035142624036,0.0,0.5952853318873571,signal_15_0001.csv,2
0.7436015325670499,23.576479648460293,0.15357905545117842,512.2223641247707,2.60221175582938,512.228974010248,-3.780250215741842,24.1077512042251,0.0,0.7912300359663208,signal_15_0002.csv,1
0.665944170771757,6.622301750888312,0.11935766636767066,512.4231823737357,1.610582809591968,512.4257134561198,1.3917375052659826,0.6479149626297405,0.0,0.6279422279602985,signal_15_0002.csv,2
0.6627257799671593,34.65156628688817,0.07742640403049643,512.3541707243135,3.994218603600109,512.369739583489,-1.2070823014942065,7.754947902886867,0.0,0.10756676755686151,signal_15_0003.csv,1
0.9147586206896552,15.940361050078536,0.09245942223602766,512.5615486157432,3.252424910302136,512.5718675338767,1.0249131120521453,0.8378847197152082,0.0,0.862780143156486,signal_15_0003.csv,2
0.9227586206896552,30.175541914875623,0.16009317216242075,512.0632248651631,3.586192669229279,512.0757825138497,-2.2108854675538328,13.78193910470085,0.0,0.2050162336634839,signal_16_0001.csv,1
0.590919540229885,11.424335772043207,0.10451756526829575,512.3328959679568,2.576555770149563,512.3393747610561,1.5464380157259818,1.3412213628267438,0.0,0.7323637973380361,signal_16_0001.csv,2
0.550919540229885,12.442728034608535,0.1339343171106975,512.4249799625176,3.138740588959397,512.4345926867851,0.8399735107277341,-0.24424583446716808,0.0,0.07262465533820622,signal_16_0002.csv,1
0.6232512315270936,14.09578925909824,0.13675329707044176,512.3261996347715,3.3641480840927547,512.3372447173243,1.0348216713912637,0.09575940350215983,0.0,0.6772731402975887,signal_16_0002.csv,2
0.6637110016420361,14.261426679949523,0.11488479831221393,512.6246424429945,0.8294843581092349,512.6253135420726,-2.7935917695048142,39.4530453585945,0.0,0.614221482136775,signal_16_0003.csv,1
0.7085057471264368,2.7092346372509155,0.08188488124834638,512.5483448811589,0.3928955816045042,512.5484954688224,0.24595919233644892,0.1625887778855417,0.0,0.4703672422478495,signal_16_0003.csv,2
0.7934099616858238,38.123445604652545,0.1462453355085751,511.74972772707565,4.968307965901736,511.7738444985051,-1.2301635300298328,8.023148090972763,0.0,0.8998548631587903,signal_17_0001.csv,1
0.8004597701149425,13.997168678790558,0.14166921142302125,512.2338920400355,3.6957436800886376,512.2472241758189,1.477675043371829,0.7208578705554327,0.0,0.7200149713965697,signal_17_0001.csv,2
0.6078817733990148,11.457654760015714,0.14606760258473694,512.2990586964185,2.6315383461592488,512.3058173935796,1.106921389601767,0.19760876183935938,0.0,0.7313475067263824,signal_17_0002.csv,1
0.6076190476190476,10.984507010349944,0.14073628798044777,512.3021224645411,2.7800825455323097,512.3096656716849,1.1429042593276977,0.13390580851888245,0.0,0.6971374667057636,signal_17_0002.csv,2
0.7908812260536399,21.766812385329047,0.11517923072648213,511.986691459348,2.512624133248521,511.99285689502005,-2.833871708323266,16.90685601817264,0.0,0.12282266580003147,signal_18_0001.csv,1
0.8090421455938697,9.183492264829397,0.1169804796251656,512.4578661548603,1.8481077728665047,512.4611986154005,1.332998073749251,1.048269156178402,0.0,0.8241412470354834,signal_18_0001.csv,2
0.7625287356321838,13.802804140522483,0.1500420496590869,512.0583277307727,2.9270776004199295,512.0666936852213,1.1979965092481344,0.5417317206475967,0.0,0.11575272256057785,signal_18_0002.csv,1
0.7580842911877395,11.501075902057437,0.13060868181273963,512.2972255030238,2.752015472191796,512.3046172417884,1.3368450363168818,0.656901576566832,0.0,0.08874058974179028,signal_18_0002.csv,2
0.7580842911877395,27.480962196196003,0.12750722160836633,512.2457657644115,3.322353959492526,512.2565398112556,-1.9387115984856795,11.615656423188971,0.0,0.8272251291848414,signal_18_0003.csv,1
0.7630651340996168,10.622188498039577,0.12190633920589725,512.4985323294629,2.269171573394626,512.5035558700866,1.4137953087590005,1.260069459166977,0.0,0.995213893248905,signal_18_0003.csv,2
0.5473563218390805,22.807153049896556,0.14918892495411684,511.5156799676987,2.5717997954513923,511.5221451775133,-3.8779121668161265,23.722419127431383,0.0,0.5685363358199301,signal_19_0001.csv,1
0.6375697865353037,8.160841695167733,0.09338481468293994,512.3381087002845,1.5576191143766285,512.3404764450004,0.6082368246656148,-0.3654863198729781,0.0,0.4422954354693441,signal_19_0001.csv,2
0.7170114942528736,10.506738544473137,0.15170443378849238,512.5059831609342,2.4032239592345648,512.5116176840814,1.1936163408051397,0.3855571889183489,0.0,0.9246900198095283,signal_19_0002.csv,1
0.7633716475095786,13.075313144124038,0.1277855104500352,512.5431081444342,3.0717034693712337,512.5523125189867,1.3016870157269587,0.605839321297994,0.0,0.16510874686425978,signal_19_0002.csv,2
0.7035139573070607,31.809621961988682,0.12420505270612164,511.68865058366134,3.5393601124188114,511.7008913478007,-2.1670873636675005,13.537672377848583,0.0,0.746813356780349,signal_20_0001.csv,1
0.7791570881226054,11.659426034563353,0.15178698881984046,512.6313939061038,2.659700826299211,512.6382935624304,1.3885290251607492,0.8630203053172889,0.0,0.14172638659404463,signal_20_0001.csv,2
0.6022988505747127,40.33411855307679,0.12344963048909426,512.423009268189,4.663348172460398,512.4442284226101,-4.054713786824452,24.829360559668448,0.0,0.1365137041441432,signal_20_0002.csv,1
0.5397190293742017,10.105959364876753,0.13208557643947277,512.8104333272074,2.130469807473798,512.8148588241557,0.7971479119007988,-0.3891872532104341,0.0,0.6041130222184695,signal_20_0002.csv,2
0.7902681992337164,31.072821581459152,0.11543275435945703,512.225200827962,4.382147143691574,512.2439453784057,0.5464470108045909,2.812195036059326,0.0,0.6569126934465617,signal_20_0003.csv,1
0.8681379310344827,15.792634034744253,0.15033111436070437,512.2431463671404,3.7707836910377837,512.2570251443627,1.550337534836294,1.5685625212867453,0.0,0.051654170507543104,signal_20_0003.csv,2
0.7803065134099617,45.35724478470104,0.14185670342169324,505.5661358945073,4.8301984750439795,505.5892093197913,-4.769442092956348,30.895803016775247,0.0,0.3637219590061838,signal_21_0001.csv,1
0.6874220032840723,12.085687105029251,0.11518258123551302,507.5641793747488,2.70360775071021,507.57137988585583,1.1407719914759387,0.40978695794056064,0.0,0.08465325575752777,signal_21_0001.csv,2
0.8858850574712644,27.326100251418097,0.15845775871486187,511.8926055761983,2.9552093207951415,511.90113587070607,-2.4985194509436033,15.97513677228774,0.0,0.07027698642435065,signal_21_0002.csv,1
0.8072030651340997,8.473442207070548,0.13456815876412812,512.5540912859017,1.9518013527101499,512.5578074933957,1.2750287519163432,0.5499994364312637,0.0,0.5777856222409421,signal_21_0002.csv,2
0.7042145593869731,25.91965842940641,0.16575369891991706,511.936699555755,3.264490378223853,511.9471078631746,-1.8112549436447085,10.700094498104418,0.0,0.7995300660105752,signal_22_0001.csv,1
0.7272030651340996,9.66275566830376,0.14963416590996945,512.2097469326757,2.325588258778486,512.2150263449766,1.316504118307794,0.3433069827897528,0.0,0.6658662138653803,signal_22_0001.csv,2
0.6390147783251231,23.133321253026907,0.11212137928724678,512.1029775615573,2.290342192795342,512.1080992278611,-6.408892121989256,45.24453335022189,0.0,0.3166274219342064,signal_22_0002.csv,1
0.734712643678161,4.518856599242781,0.11458462566050996,512.4696178369255,0.8256162522775066,512.4702828926966,0.5475529580675073,0.0769038587268871,0.0,0.1686715204120512,signal_22_0002.csv,2
0.93783908045977,31.103377199933107,0.14733569427058274,512.1685761554515,4.476020768463326,512.1881345394701,0.21377336975897823,3.197228097705038,0.0,0.7128308966633079,signal_22_0003.csv,1
0.6899178981937603,15.23993748442598,0.11197664729124535,512.5471773093808,3.9224494711142905,512.5621860590842,1.6777869061203454,1.4120223886403318,0.0,0.7561216862994927,signal_22_0003.csv,2
0.6979310344827586,32.00115517904902,0.11769204700780879,512.6649134646105,4.893501119170526,512.6882677133153,0.05503955003267752,2.3306799797903306,0.0,0.12719525554988126,signal_23_0001.csv,1
0.6233333333333333,17.22865750073413,0.0699566455096746,511.95710207251955,3.5619865055412516,511.9694933395523,1.952212832244993,3.066790226521512,0.0,0.13324478009837784,signal_23_0001.csv,2
0.6763218390804597,24.866746698676536,0.14544266093466474,511.55134193996963,3.0111052630575403,511.56020388170253,-2.7609709860087226,15.844653057277366,0.0,0.1728397587409287,signal_23_0002.csv,1
0.6783908045977012,7.400144963644948,0.15689528495352248,512.1718058121807,1.8244641360838636,512.1750553651494,1.1429196109546687,0.16459380824072367,0.0,0.7870186707591814,signal_23_0002.csv,2
